CFG-ADM-003,Admin Create File Section with MIME Type Configuration,Configurable Products > Admin UI > File Section CRUD,High,,ECL-14.1,"Admin logged in at {{BACK_URL}}. A configurable product exists.","admin={{ADMIN_EMAIL}}; admin_pass={{ADMIN_PASSWORD}}; back_url={{BACK_URL}}","[NAV] Navigate to {{BACK_URL}} > Catalog > Products; [BLADE] Open configurable product > Configuration tab; [ACT] Click Add Section; [ACT] Set name to Test File Section; [ACT] Set type to File; [ACT] Configure accepted MIME types if available (image/png; application/pdf); [ACT] Toggle isRequired to false; [SAVE] Click Save; [WAIT] Success notification","[TOAST] Success notification; [FORM] Section name=Test File Section; type=File; [BLADE] Section appears in configuration list; [FORM] MIME type configuration persisted (if field exists)","[API] GET configuration returns File section; [STOREFRONT] After reindex; storefront shows file upload widget for this section; [CONSOLE] No JS errors; [NETWORK] No 4xx/5xx","File type not in dropdown; save failing; MIME config not persisting",Delete created section after test,GAP-CFG-002,Manual
CFG-ADM-004,Admin Edit Section — Change Name and isRequired and Options,Configurable Products > Admin UI > Section Edit,Medium,,ECL-14.1,"Admin logged in. A configurable product has at least one existing Product section with options.","admin={{ADMIN_EMAIL}}; admin_pass={{ADMIN_PASSWORD}}; back_url={{BACK_URL}}","[NAV] Navigate to {{BACK_URL}} > Catalog > Products; [BLADE] Open configurable product > Configuration tab; [BLADE] Click on existing Product section to open its blade; [ACT] Change section name from original to Updated Section Name; [ACT] Toggle isRequired from current state to opposite; [ACT] Add or remove one option; [SAVE] Click Save; [WAIT] Success notification; [BLADE] Re-open section blade to verify changes persisted","[TOAST] Success notification after save; [FORM] Section name updated to Updated Section Name; [FORM] isRequired toggled to new value; [GRID] Option list reflects add/remove; [BLADE] All changes persist after blade close and re-open","[API] GET configuration reflects updated name; isRequired; and options; [STOREFRONT] Storefront reflects changes after reindex; [CONSOLE] No JS errors; [NETWORK] No 4xx/5xx","Changes not persisting after save; name reverting; isRequired not toggling; option changes lost",Restore original section state after test,GAP-CFG-002,Manual
CFG-ADM-005,Admin Delete Section and Verify Storefront Updates,Configurable Products > Admin UI > Section Delete,High,,ECL-14.1,"Admin logged in. A configurable product has a test section that can be safely deleted.","admin={{ADMIN_EMAIL}}; admin_pass={{ADMIN_PASSWORD}}; back_url={{BACK_URL}}","[NAV] Navigate to {{BACK_URL}} > Catalog > Products; [BLADE] Open configurable product > Configuration tab; [ASSERT] Note current section count; [ACT] Select the test section; click Delete; [ACT] Confirm deletion dialog; [SAVE] Save product; [WAIT] Success notification; [WAIT] 30-60s for reindex","[TOAST] Success/confirmation notification; [BLADE] Section no longer appears in configuration list; [GRID] Section count decreased by 1","[API] GET configuration no longer returns deleted section; [STOREFRONT] productConfiguration query no longer includes deleted section after reindex; [CONSOLE] No JS errors; [NETWORK] No 4xx/5xx","Delete button not working; section still appearing after save; storefront still showing deleted section after 60s; 500 error on delete",Recreate deleted section if needed for other tests,GAP-CFG-002,Manual
CFG-ADM-006,Admin Section Ordering in Configuration Blade,Configurable Products > Admin UI > Section Ordering,Medium,,ECL-14.1,"Admin logged in. A configurable product has at least 2 configuration sections.","admin={{ADMIN_EMAIL}}; admin_pass={{ADMIN_PASSWORD}}; back_url={{BACK_URL}}","[NAV] Navigate to {{BACK_URL}} > Catalog > Products; [BLADE] Open configurable product > Configuration tab; [ASSERT] Note current section order (section A first; section B second); [ACT] Drag section B above section A (or use reorder controls if drag not available); [SAVE] Save product; [WAIT] Success notification; [BLADE] Re-open Configuration tab; [ASSERT] Section B now appears before section A","[BLADE] Section order updated after save; [FORM] Section B precedes section A in the list after re-opening blade","[STOREFRONT] productConfiguration query returns sections in new order after reindex; [CONSOLE] No JS errors during reorder; [NETWORK] No 4xx/5xx","Drag/reorder not working; order reverting after save; sections duplicated during reorder",Restore original section order after test,GAP-CFG-002,Manual
CFG-PROMO-001,Coupon Code Applied to Cart with Configured Product,Configurable Products > Promotions > Coupon on Configured Product,Critical,BL-PRICE-001,ECL-7.1; ECL-14.1,"User logged in. Configurable Hat product available (base $15). A valid coupon code exists in the system. Cart is empty.","user={{USER_EMAIL}}; password={{USER_PASSWORD}}; front_url={{FRONT_URL}}; product_url=/products-with-options/configurable-caps-shirts/configurable-hat","[NAV] Navigate to {{FRONT_URL}}/products-with-options/configurable-caps-shirts/configurable-hat; [WAIT] Configure widget visible; [ACT] Select a Product section option (note the total price including configuration); [ACT] Set qty 1; click Add to Cart; [WAIT] Success notification; [NAV] Navigate to {{FRONT_URL}}/cart; [ASSERT] Line item with configured product and total price visible; [ACT] Enter coupon code in promo code field; [ACT] Click Apply; [WAIT] Coupon applied notification or discount line visible","[DOM] Coupon code accepted and discount amount displayed; [MATH] Discount applied to configured product total (base + option surcharge); not just base price alone; [MATH] Cart total = configured total - discount amount; [FORMAT] Discount and total display with 2 decimal places; [STATE] Coupon badge or label visible on cart","[API] applyCoupon mutation errors[] is empty; [API] Cart response shows coupon discount in discounts[] or promotions[]; [CONSOLE] No JS errors; [NETWORK] No 4xx/5xx on coupon apply","Coupon rejected for configured product; discount calculated on base price only ignoring surcharge; cart total incorrect; 500 error on apply",Remove coupon and cart item after test,GAP-CFG-003,Manual
CFG-PROMO-002,Promotional Discount on Configured Product Total,Configurable Products > Promotions > Auto Discount,High,BL-PRICE-001,ECL-7.1,"User logged in. An automatic promotion applies to the configurable product category. Configured product with option selected. Cart empty.","user={{USER_EMAIL}}; password={{USER_PASSWORD}}; front_url={{FRONT_URL}}","[NAV] Navigate to Configurable Hat PDP at {{FRONT_URL}}/products-with-options/configurable-caps-shirts/configurable-hat; [WAIT] Configure widget; [ACT] Select an option; note total price; [ACT] Set qty 1; click Add to Cart; [NAV] Navigate to cart; [ASSERT] Check if automatic promotional discount is applied to the configured product line item","[MATH] If promotion active: discount applies to the full configured total (base + option); not only to base; [STATE] Promotional discount visible on cart line or in subtotal breakdown; [FORMAT] Prices with 2 decimal places","[API] Cart response includes promotional reward/discount data; [CONSOLE] No JS errors; [NETWORK] No 4xx/5xx","Promotion not applying to configured product; discount only on base price; cart total wrong",Remove cart item after test,GAP-CFG-003,Manual
CFG-PROMO-003,Discount Stacking: Sale Price Option + Coupon (BL-PRICE-001),Configurable Products > Promotions > Discount Stacking,Critical,BL-PRICE-001; BL-PRICE-004,ECL-7.1; ECL-14.1,"User logged in. Bike with options product has Rear wheel option with salePrice $88 (listPrice $126). A valid coupon code exists. Cart empty.","user={{USER_EMAIL}}; password={{USER_PASSWORD}}; front_url={{FRONT_URL}}; product_url=/products-with-options/configurations/build-the-bike-of-your-dreams/bike-with-options","[NAV] Navigate to Bike with options PDP; [WAIT] Configure widget; [ACT] Select Rear wheel option (sale price $88 x2 = $176 extended); [ASSERT] Total = $526 ($350 base + $176); [ACT] Set qty 1; click Add to Cart; [NAV] Navigate to cart; [ASSERT] Line item at $526; [ACT] Enter coupon code; click Apply; [WAIT] Coupon applied","[MATH] Coupon discount calculated on $526 (post-sale-price total); NOT on $602 (list price total $350 + $126x2); [MATH] BL-PRICE-001: coupon applies to already-discounted amount; never to original list price; [STATE] Final total = $526 - coupon discount; [FORMAT] All prices 2 decimal places","[API] applyCoupon errors[] empty; [API] Cart discounts[] shows discount based on sale-price total; [CONSOLE] No JS errors; [NETWORK] No 4xx/5xx","Coupon calculating on list price $602 instead of sale price $526; discount amount wrong; errors[] non-empty; cart total incorrect",Remove coupon and cart item after test,GAP-CFG-003 BL-PRICE-001,Manual
CFG-PROMO-004,Cart Total with Multiple Configured Products and Coupon,Configurable Products > Promotions > Multi-Item Cart,High,BL-PRICE-001,ECL-7.1,"User logged in. Configurable Hat ($15 base) and Custom T-shirt ($12 base) available. Valid coupon code. Cart empty.","user={{USER_EMAIL}}; password={{USER_PASSWORD}}; front_url={{FRONT_URL}}","[NAV] Navigate to Configurable Hat PDP; [ACT] Select an option; note configured total A; [ACT] Set qty 1; click Add to Cart; [NAV] Navigate to Custom T-shirt PDP at {{FRONT_URL}}/products-with-options/configurable-caps-shirts/custom-t-shirt; [ACT] Select an option; note configured total B; [ACT] Set qty 1; click Add to Cart; [NAV] Navigate to cart; [ASSERT] Two line items with correct configured totals; [ACT] Enter coupon code; click Apply; [WAIT] Coupon applied","[MATH] Cart subtotal = configured total A + configured total B; [MATH] Coupon discount applied correctly across both configured items; [MATH] Final total = subtotal - discount; [STATE] Both line items retain their configuration details after coupon apply","[API] applyCoupon errors[] empty; [API] Cart shows correct subtotal and discount; [CONSOLE] No JS errors; [NETWORK] No 4xx/5xx","Subtotal incorrect; coupon only applying to one item; configuration details lost after coupon apply; cart total math error",Remove coupon and cart items after test,GAP-CFG-003,Manual
CFG-MOB-001,Configuration Widget Renders Correctly on 375px Mobile Viewport,Configurable Products > Mobile > Widget Rendering,High,,ECL-7.1,"Storefront accessible. Bike with options product exists.","front_url={{FRONT_URL}}; viewport=375x812","[NAV] Resize viewport to 375x812 (iPhone SE/13 mini); [NAV] Navigate to {{FRONT_URL}}/products-with-options/configurations/build-the-bike-of-your-dreams/bike-with-options; [WAIT] Configure widget visible; [ASSERT] Widget renders without horizontal overflow; [ASSERT] All radio options visible and readable; [ASSERT] Price display not truncated; [SCROLL] Scroll through all options","[DOM] Configuration widget fits within 375px viewport without horizontal scrollbar; [DOM] All radio option labels fully visible (no text clipping); [DOM] Price values not truncated or overlapping; [DOM] Touch targets for radio buttons >= 44x44px; [FORMAT] Font size >= 16px to prevent iOS auto-zoom","[CONSOLE] No JS errors on mobile viewport; [NETWORK] No layout-shift related issues (CLS)","Horizontal scrollbar appearing; text overlapping; radio buttons too small to tap; prices truncated; font < 16px causing auto-zoom",none,GAP-CFG-004,Manual
CFG-MOB-002,Accordion Expand/Collapse on Mobile Touch,Configurable Products > Mobile > Accordion Interaction,Medium,,ECL-7.1,"Mobile viewport (375px). Configurable product PDP with multiple sections loaded.","front_url={{FRONT_URL}}; viewport=375x812","[NAV] Resize viewport to 375x812; [NAV] Navigate to a configurable product with multiple sections; [WAIT] Widget visible; [ACT] Tap accordion header for first section; [WAIT] Section collapses or expands; [ACT] Tap accordion header for second section; [WAIT] Second section responds; [SCROLL] Scroll to verify all sections accessible","[DOM] Accordion headers respond to touch tap; [STATE] Sections expand and collapse on tap; [DOM] Expanded section content fully visible within viewport; [DOM] No content hidden behind fixed headers/footers on mobile","[CONSOLE] No JS errors on accordion interaction; [NETWORK] No failed requests","Accordion not responding to touch; content clipped by viewport; scroll not reaching bottom sections; tap target too small",none,GAP-CFG-004,Manual
CFG-MOB-003,Price Display and Add-to-Cart Flow on Mobile,Configurable Products > Mobile > Purchase Flow,High,,ECL-7.1,"Mobile viewport (375px). User logged in. Configurable product loaded. Cart empty.","user={{USER_EMAIL}}; password={{USER_PASSWORD}}; front_url={{FRONT_URL}}; viewport=375x812","[NAV] Resize viewport to 375x812; [NAV] Navigate to Configurable Hat PDP; [WAIT] Widget visible; [ACT] Tap a radio option; [WAIT] Price updates; [ASSERT] Updated total price visible without scrolling away from widget; [ACT] Set qty 1; [ACT] Tap Add to Cart button; [WAIT] Success notification; [NAV] Navigate to cart; [ASSERT] Configured line item visible on mobile cart","[DOM] Total price visible and correctly updated after option selection on mobile; [DOM] Add to Cart button fully visible and tappable on mobile; [STATE] Item successfully added to cart from mobile PDP; [DOM] Cart page renders configured line item correctly on 375px; [MATH] Cart total matches PDP total","[CONSOLE] No JS errors during mobile purchase flow; [NETWORK] addItem mutation returns 200 with empty errors[]","Price hidden below fold after option select; Add to Cart button not reachable; success notification not visible on mobile; cart page broken on mobile",Remove cart item after test,GAP-CFG-004,Manual
CFG-A11Y-001,Keyboard Tab Navigation Through Configuration Sections,Configurable Products > Accessibility > Keyboard Navigation,Medium,,ECL-7.1,"Desktop viewport. Configurable product PDP with multiple sections loaded.","front_url={{FRONT_URL}}","[NAV] Navigate to Bike with options PDP; [WAIT] Configure widget visible; [KEY] Press Tab repeatedly to navigate through configuration widget; [ASSERT] Focus moves logically through: accordion header > radio options within section > next accordion header; [KEY] Continue Tab through all interactive elements","[DOM] All interactive elements (accordion headers; radio buttons; quantity stepper; Add to Cart) reachable via Tab key; [DOM] Visible focus indicator (outline or ring) on each focused element; [STATE] Tab order follows visual layout (top to bottom; left to right); [DOM] No focus trapped within a section (Tab eventually moves past widget)","[CONSOLE] No JS errors during keyboard navigation","Focus indicator not visible; Tab skipping interactive elements; focus trap within accordion; Tab order not matching visual order; keyboard-inaccessible elements",none,GAP-CFG-005,Manual
CFG-A11Y-002,Enter/Space to Select Radio Option,Configurable Products > Accessibility > Keyboard Selection,Medium,,ECL-7.1,"Desktop viewport. Configurable product PDP loaded. Keyboard at radio option focus.","front_url={{FRONT_URL}}","[NAV] Navigate to Bike with options PDP; [WAIT] Configure widget visible; [KEY] Tab to first radio option; [KEY] Press Space or Enter to select; [WAIT] Price updates; [KEY] Tab to next radio option; [KEY] Press Enter to select; [WAIT] Price updates","[DOM] Space key selects the focused radio option; [DOM] Enter key selects the focused radio option; [STATE] Price updates on keyboard selection same as on mouse click; [DOM] Selected radio shows checked state; [DOM] aria-checked=true on selected radio","[CONSOLE] No JS errors on keyboard selection","Space/Enter not selecting radio; price not updating on keyboard select; no visual checked state; aria-checked not updating",none,GAP-CFG-005,Manual
CFG-A11Y-003,ARIA Attributes on Accordion (aria-expanded and aria-controls),Configurable Products > Accessibility > ARIA Roles,Medium,,ECL-7.1,"Desktop viewport. Configurable product PDP with accordion sections loaded.","front_url={{FRONT_URL}}","[NAV] Navigate to Bike with options PDP; [WAIT] Configure widget visible; [ASSERT] Inspect accordion header element for ARIA attributes; [ACT] Click accordion header to collapse; [ASSERT] Inspect ARIA attributes after collapse; [ACT] Click to expand again; [ASSERT] Inspect ARIA attributes after expand","[DOM] Accordion header has role=button or is a button element; [DOM] aria-expanded=true when section is open; [DOM] aria-expanded=false when section is closed; [DOM] aria-controls attribute references the content panel id; [DOM] Content panel has role=region or appropriate landmark; [DOM] aria-labelledby on panel references the header","[CONSOLE] No JS errors; [NETWORK] No issues","aria-expanded missing or not toggling; aria-controls missing; no role on accordion header; content panel not properly labeled",none,GAP-CFG-005,Manual
CFG-A11Y-004,Screen Reader: Price Change Announced on Option Selection,Configurable Products > Accessibility > Live Region,Medium,,ECL-7.1,"Desktop viewport. Configurable product PDP loaded. Screen reader or ARIA live region inspection available.","front_url={{FRONT_URL}}","[NAV] Navigate to Bike with options PDP; [WAIT] Configure widget visible; [ASSERT] Inspect total price container for aria-live attribute; [ACT] Select Seat option via radio click; [WAIT] Price updates to $365; [ASSERT] Check if price change is announced via aria-live region","[DOM] Total price element or its container has aria-live=polite or aria-live=assertive; [DOM] Price update triggers screen reader announcement (live region content changes); [DOM] Alternative: aria-atomic=true on price container so full price is read; [STATE] Price change from $350 to $365 would be announced to assistive technology","[CONSOLE] No JS errors","aria-live attribute missing on price container; price updates silently without screen reader notification; aria-live=off on price element",none,GAP-CFG-005,Manual
CFG-EDGE-001,Configuration Widget Rendering and Interaction on Edge Browser,Configurable Products > Cross-Browser > Edge,Medium,,ECL-7.1,"Edge browser available via playwright-edge. Storefront accessible. Bike with options product exists.","front_url={{FRONT_URL}}; browser=edge","[NAV] Open Edge browser (playwright-edge); [NAV] Navigate to {{FRONT_URL}}/products-with-options/configurations/build-the-bike-of-your-dreams/bike-with-options; [WAIT] Configure widget visible; [ASSERT] Widget renders correctly; [ACT] Click Seat radio option; [WAIT] Price updates; [ASSERT] Total = $365; [ACT] Click Rear wheel option; [ASSERT] Total = $526; [ACT] Set qty 1; click Add to Cart; [WAIT] Success notification","[DOM] Configuration widget renders identically to Chrome — all options visible; [MATH] Price calculations correct: Seat=$365; Rear wheel=$526; [STATE] Add to Cart succeeds on Edge; [DOM] Accordion expand/collapse works; [DOM] Radio selection styling correct","[CONSOLE] No Edge-specific JS errors; [NETWORK] No failed requests unique to Edge","Widget not rendering on Edge; price calculation different; radio styling broken; Add to Cart failing; Edge-specific JS errors",Remove cart item after test,GAP-CFG-006,Manual
CFG-B2B-001,Configured Product Add-to-Cart as Organization User,Configurable Products > B2B Context > Org Add to Cart,High,BL-B2B-001,ECL-7.1,"Organization user logged in at {{FRONT_URL}}. Configurable Hat product available. User has org context active.","org_user={{ORG_USER_EMAIL}}; org_pass={{ORG_USER_PASSWORD}}; front_url={{FRONT_URL}}","[NAV] Sign in as {{ORG_USER_EMAIL}} at {{FRONT_URL}}; [ASSERT] Org context active (org name visible in header); [NAV] Navigate to {{FRONT_URL}}/products-with-options/configurable-caps-shirts/configurable-hat; [WAIT] Configure widget visible; [ACT] Select a Product section option; [WAIT] Price updates; [ASSERT] Note configured total price; [ACT] Set qty 1; click Add to Cart; [WAIT] Success notification; [NAV] Navigate to cart; [ASSERT] Configured line item visible in org cart","[STATE] Configurable product successfully added to cart in B2B org context; [DOM] Configuration details (selected option; section name) visible in cart line item; [MATH] Configured total correct (base + option); [STATE] Cart badge updated","[API] addItem mutation errors[] empty; [API] Cart context includes org-specific data; [CONSOLE] No JS errors; [NETWORK] No 4xx/5xx","Add to Cart failing in org context; configuration lost in org cart; pricing wrong in org context; errors[] non-empty",Remove cart item after test,GAP-CFG-007,Manual
